Date,returns,dd_10,sortino_20,sortino_60,target_returns_20
1970-04-14,-0.0085945639362643,0.0039882797892925,-0.1798107606467359,-0.1677084674236825,-0.1098590651469342
1970-04-15,-0.0018430604247701,0.0044483473080222,-0.2318032558808755,-0.1848936698886423,-0.1251170785307467
1970-04-16,-0.0098489423729741,0.0043232097748763,-0.2430294191589849,-0.1887260145508332,-0.1296132703415269
1970-04-17,-0.0024482564263488,0.0048922828197442,-0.292941342519983,-0.207100128353148,-0.1079967882486281
1970-04-20,0.0018659324610279,0.0047679147927504,-0.3060775234250803,-0.2120317534351272,-0.1090828226023274
1970-04-21,-0.0052567679027335,0.0046055021115358,-0.2889153101678928,-0.2069296044364307,-0.1235091467573532
1970-04-22,-0.0130859592120904,0.00465196475209,-0.3180572244909221,-0.217516632819274,-0.13646845756152
1970-04-23,-0.0147034595060935,0.0056266459354959,-0.3643158704726061,-0.2383281164306377,-0.1404365039384956
1970-04-24,-0.003256794102783,0.0066345112198796,-0.4042780133008635,-0.2588848396321455,-0.1359333093473909
1970-04-27,-0.0159535453586467,0.0064636962550825,-0.4161194428823776,-0.2646132869710612,-0.1480517827674301
1970-04-28,-0.0147161806583264,0.007485030319113,-0.4492417230422816,-0.2840164119498459,-0.1470953014706895
1970-04-29,0.0190035453602535,0.0081716939568533,-0.4798257482233191,-0.301672849146274,-0.1170957194549533
1970-04-30,-0.0035511079480077,0.0078933360617802,-0.3758050834982671,-0.2613249701942491,-0.0885737930712222
1970-05-01,-0.0009817649550178,0.0076796399512708,-0.3872660749905771,-0.2671013934387282,-0.0619224208102924
1970-05-04,-0.0257460850726154,0.0074223926214319,-0.3870131294264668,-0.2681020355914497,-0.0194651068764493
1970-05-05,-0.0097488176856286,0.0097873583230935,-0.4163197000357055,-0.2867964541313791,-0.0097162891908206
1970-05-06,0.0110079272906977,0.0097847821144778,-0.441330457894518,-0.2996309263009235,-0.0120262806569746
1970-05-07,0.004519789281991,0.0094514765149882,-0.3872541498416341,-0.2778878270741379,-0.0314295375598367
1970-05-08,-0.0048973461250083,0.0091295245278071,-0.3618213820275985,-0.268294809752537,-0.0420343901239803
1970-05-11,-0.0106303704476804,0.0089091399105221,-0.3760301799060129,-0.275436411804953,-0.0298297999191845
1970-05-12,-0.009587801342179,0.0090346559703054,-0.4053145253202439,-0.2893834324521148,-0.0207664631922428
1970-05-13,-0.0171010738085826,0.0090727521020603,-0.4308702947337646,-0.301932334392555,-0.0138150398963547
1970-05-14,-0.0143451341837543,0.009817674626727,-0.4628946469108083,-0.31872515807027,-0.0132099525481121
1970-05-15,0.0191682256665499,0.0101839416380714,-0.490686958037262,-0.3335776391335008,-0.0400637781991974
1970-05-18,0.0007798981073285,0.0098370391998635,-0.4060992898652137,-0.2986066195117451,-0.0314133951590802
1970-05-19,-0.0196830920577593,0.009501953532206,-0.3969783652940351,-0.2959668777378183,0.0091023969754298
